id,label_true_k122,title,KMeans_artm_k37,KMeans_tfidf_k37,KMeans_w2v_k37,Birch_artm_k122,Birch_w2v_k38,Birch_tfidf_k268,AffinityPropagation_artm_k660,AffinityPropagation_tfidf_k1749,AffinityPropagation_w2v_k469,x,y,z
24550589,1,Аналитик 1С ERP / Программист 1С,26,33,9,26,18,220,107,410,65,0.19089345716297085,-0.0850350352073788,0.1111794262278922
21798943,1,Ведущий программист 1С,26,5,9,26,18,121,98,272,65,0.20641554517409866,-0.10352205505147861,0.13584522058501483
22916362,1,Старший программист 1С,26,33,1,26,18,94,107,641,65,0.16071855883428052,-0.06796112504346007,0.08544610498875506
23135094,1,Программист 1C,26,8,9,26,18,92,96,263,65,0.25747173112006555,-0.1398332619080579,0.19372692877230924
24879919,1,Программист 1С,26,33,1,26,18,18,80,1345,65,0.1322085466170213,-0.051860918504427145,0.06803783052979483
23208419,1,Программист 1С,26,8,1,26,18,220,102,278,65,0.16601205435263072,-0.08294263323045117,0.10466374635055105
23157676,1,Ведущий программист 1С,6,8,9,26,18,187,247,229,65,0.20736256951694393,-0.08093739936205555,0.0999709559845571
23046890,1,Программист 1C,26,26,9,26,18,8,101,270,65,0.21073585188619387,-0.12140537688566055,0.16925348733748943
21591595,1,Программист 1C,26,33,9,26,18,185,124,269,65,0.1763925507871772,-0.0709442206615946,0.08426299996808327
23459341,1,Программист 1C,22,26,1,26,18,71,144,37,65,0.13482750508959193,-0.06954599299705488,0.09513380547991207
27382958,1,Программист 1С,26,26,1,26,18,95,145,308,65,0.18885550983385133,-0.11014638568338114,0.1511445132573758
24953940,1,Программист 1С,26,8,9,26,18,161,210,410,65,0.1695215905552104,-0.0751355657370064,0.1075485436297218
26160846,1,Программист 1C,22,33,9,26,18,220,88,37,65,0.1622244869071799,-0.05502476604634895,0.06123538115705052
25573395,1,Программист 1С,26,8,9,26,18,220,107,229,65,0.17580678881628425,-0.10400783073880948,0.14046360983712958
20034682,1,Программист 1C,26,33,9,26,18,185,84,269,65,0.1822447912427536,-0.07445712245498923,0.08901376668661748
25442562,1,Ведущий разработчик 1С,26,33,1,26,18,220,156,727,65,0.15400125481941726,-0.053550928055535886,0.0783358923084072
22467136,1,Программист 1C,26,5,9,26,18,121,106,228,65,0.19023588118477333,-0.1169794019271427,0.17278957263874917
25619447,1,Программист 1С,26,33,1,26,18,187,103,302,65,0.1744308416978884,-0.08765650683065963,0.12540957510694573
22514052,1,Программист 1C,26,26,1,26,18,96,100,276,65,0.18680567386613725,-0.11732667854079774,0.18817815626760453
20058619,1,Программист 1С,26,5,1,26,18,121,81,275,65,0.18067134742487892,-0.090220755494748,0.13162207808271228
20132061,1,Инженер-программист,26,8,1,26,18,176,84,274,65,0.1544094165371454,-0.0915014364610117,0.12651340906343098
24001092,1,Специалист по 1С (программист),6,33,1,26,18,220,97,1300,65,0.17421694573820565,-0.06597977545054637,0.07768767303854515
28065968,1,Программист 1С,26,8,9,26,18,187,96,717,65,0.2069536934069115,-0.10991248449153902,0.1532033107585183
25624810,1,Программист 1С,26,8,1,26,18,187,100,410,65,0.1443543773108307,-0.07577430634211155,0.10367585519381554
20120822,1,Программист 1С,26,26,1,26,18,137,107,375,65,0.16806148676516416,-0.07379098165371285,0.09281540313643542
20617000,1,Программист 1С,26,26,9,26,18,231,103,273,65,0.20471882290786259,-0.10703863467593665,0.1717502106017045
21840086,1,"Программист 1С 8 КА2,0",6,33,1,26,18,79,85,437,65,0.19377190554353088,-0.09375437445329012,0.13273176652352386
24622704,1,Программист 1С / Ведущий разработчик 1С,26,33,9,26,18,220,107,372,65,0.1513907030094653,-0.06506154241480405,0.08403348812954492
24937345,1,Программист 1C,26,5,1,26,18,121,79,432,65,0.17269868365560004,-0.10453261966359575,0.143875549723803
21202331,1,Программист 1С,26,33,1,26,18,79,145,1341,67,0.1001999326021174,-0.06433775969470377,0.09846138992905418
24641736,1,Программист 1C,26,8,1,26,18,224,96,1345,65,0.16339428866631367,-0.09772324641605118,0.14353379464986765
20713644,1,Разработчик 1С,26,26,1,26,18,95,101,309,65,0.19594098485275535,-0.09816205508815093,0.1417845278210232
25356466,1,Программист 1С (удаленная работа),26,5,9,26,18,121,114,265,65,0.1831517146911463,-0.08021473870761345,0.10220931217566899
22626665,1,Программист 1C,26,26,1,26,18,8,112,270,65,0.2089690175791481,-0.12560699649150717,0.17934498980381464
27584512,1,Программист 1C 8,26,33,9,26,18,18,103,264,65,0.12200006974192287,-0.054150701526757744,0.07241603876956748
26005376,1,Программист 1С,26,8,9,26,18,187,102,166,65,0.19631798691694116,-0.11203977437373357,0.16901314686026433
21961282,1,Программист 1C,6,26,1,26,18,137,113,335,65,0.15411189433493114,-0.056479409732035385,0.07810257033212759
22863940,1,Программист-консультант 1C,26,5,9,26,18,121,79,1099,65,0.2008971598389039,-0.10704955879325821,0.14894087845508955
24163306,1,Программист 1C,26,26,9,26,18,93,107,278,65,0.24335321364815496,-0.1288157965679197,0.18619207173184157
25103864,1,Программист 1С (удаленная работа),6,5,9,26,18,121,113,265,65,0.17890287132062896,-0.0728055936780276,0.0928723844841375
25869749,1,Программист 1С,22,26,9,26,18,92,88,335,65,0.2018558677153297,-0.09234042181773686,0.11821182797906622
24295614,1,Программист 1C,26,33,1,26,18,220,106,231,65,0.1491902060447084,-0.07271923615708673,0.0987780220194872
25850429,1,Программист 1С,26,5,9,26,18,55,210,1737,65,0.1711703491199143,-0.10921610876902169,0.16201492018510016
27745478,1,Программист 1С,26,26,9,26,18,220,217,37,65,0.1522980397626931,-0.06179575841308191,0.08134446946254535
25241044,1,Программист 1C,26,8,1,26,18,220,124,224,65,0.173471665718489,-0.09887838813437123,0.13953321807198982
27733521,1,Старший программист 1С,6,33,9,26,18,220,107,268,65,0.13959500653713447,-0.05571225702916112,0.06498316220624165
22749226,1,Старший программист 1С,26,8,1,26,18,92,96,263,65,0.21212053113788554,-0.13966793435012015,0.20524696082158603
20212085,1,Программист 1C,26,26,1,26,18,137,80,284,65,0.15501955821799754,-0.07584885397897356,0.10106374619799731
27852480,1,Ведущий программист 1C,26,26,9,26,18,20,124,555,65,0.13729294539915432,-0.07251408075076304,0.10597797315681765
25745490,1,Ведущий программист 1C сетевой розничной системы,6,33,1,26,18,18,288,183,65,0.19569198909533927,-0.06929118516238979,0.0829552956219466
23039439,1,Разработчик 1С: ЗУП,26,26,9,26,18,137,106,309,65,0.13906377196687536,-0.07792495761174484,0.10859813929045004
21437603,1,Программист 1С,26,26,1,26,18,231,103,273,65,0.1945670667117127,-0.09995331590628548,0.16400701258078965
26233092,1,Ведущий программист 1С,6,33,9,26,18,220,57,268,65,0.14023968704729153,-0.05598055574790505,0.06625172967020761
23275122,1,Программист 1С,26,33,9,26,18,220,107,375,65,0.14400335386644592,-0.07667963512549975,0.11349907663302632
21478654,1,Ведущий программист 1С,26,5,9,26,18,79,145,135,65,0.18833058562916907,-0.1025883704844754,0.14685096298060418
20238500,1,Программист 1C,26,33,9,26,18,220,106,1312,65,0.15089663171663695,-0.08077733879130164,0.11336329213687399
25782975,1,Программист 1 С / Руководитель ИТ отдела,6,8,9,26,18,223,520,267,65,0.1966750088528749,-0.07986221659745255,0.10031021121291407
24258295,1,Программист 1C,6,8,9,26,18,222,107,529,65,0.15832528424920927,-0.0737877418531655,0.10545888122854963
27747763,1,Программист 1 с,26,8,1,26,18,220,210,426,65,0.11761396470627998,-0.06316993361292181,0.08991334315182575
22724752,1,1С-программист в группу торговых компаний,6,5,9,26,18,121,288,135,65,0.19435381149170233,-0.072027984029924,0.08793983746129716
22149461,1,Программист 1С,26,33,9,26,18,220,106,231,65,0.15033442045472062,-0.05836434060437713,0.07773313277276103
22698654,1,Программист 1С,26,1,9,26,18,213,106,320,65,0.18442119287422537,-0.11257702527562591,0.1598488445735306
25688478,1,Программист 1C,26,33,9,26,18,220,21,725,65,0.12341454141333243,-0.06726627042199831,0.0957992018139057
25690366,1,Программист 1С,26,8,9,26,18,189,81,164,65,0.17439043484815775,-0.11568122552703843,0.16432481103793933
27907823,1,Программист 1С,26,5,9,26,18,221,98,266,65,0.28473429052461074,-0.1652932343037851,0.2287638106117745
24953371,1,Программист 1С,22,8,9,26,18,220,101,591,65,0.20758990831820742,-0.10183825913899404,0.14168606727865343
27178501,1,Программист 1C,26,5,1,26,18,131,208,689,67,0.1795740798219497,-0.11283600042385113,0.16511322331783823
24870674,1,Программист 1С,22,8,1,26,18,95,83,427,67,0.16838261633941295,-0.11467273380279645,0.16844245086742632
24745084,1,Программист-консультант 1С,26,33,1,26,18,79,102,166,67,0.18143946478010542,-0.12059425651488705,0.1808294110615139
23664188,1,Программист 1С,26,26,1,26,18,187,75,309,69,0.20439892306303611,-0.12635686775539454,0.1893940926127568
20202491,1,Программист 1C,26,26,1,26,18,137,139,555,69,0.09934423337573929,-0.06903489546714767,0.10112669153296425
21334205,1,Программист 1C,26,5,1,26,18,121,79,598,69,0.15943359897327128,-0.11045007945069471,0.16954207364452026
26113291,1,Программист 1С,22,8,1,26,18,234,144,775,101,0.22410128775834703,-0.14128087299693184,0.2057617443928684
26170868,1,Программист,26,8,1,26,18,239,84,337,69,0.1975810306399005,-0.12870976148437538,0.1839064463036212
25728655,1,Программист 1С (ЗУП),26,26,1,26,18,220,80,625,69,0.16232398306288828,-0.08049261222753291,0.11370172064837512
23652994,1,Программист 1С,26,5,1,26,18,79,81,338,69,0.16959682558281594,-0.11167398690405163,0.16364715816136996
27584984,1,Программист 1С,26,8,1,26,18,161,103,983,69,0.2137373266812082,-0.12689602292582006,0.18997199096305872
24091917,1,Программист 1C,26,26,1,26,18,144,102,625,69,0.19477223849284522,-0.10008573014970319,0.13887518991598788
24306572,1,Ведущий программист 1С,26,26,1,26,18,143,103,336,69,0.1867634857023811,-0.09684594840440545,0.13199851372148905
25095444,1,Программист 1С,22,5,1,26,18,121,182,1099,69,0.21112057505026544,-0.11385220901750881,0.1583570077918878
25534767,1,Программист 1с,26,8,1,26,16,220,100,1300,69,0.18528845006509606,-0.12036054693496295,0.17301862367169385
24051525,1,Ведущий программист 1C,26,8,1,26,18,238,100,73,69,0.1107711916003144,-0.060789350454231145,0.0839173939342781
28058729,1,Консультант 1С,26,26,1,26,18,137,81,555,69,0.14539034553386326,-0.07732499728201088,0.11876231406364522
24514468,1,Программист 1C,26,26,1,26,18,137,80,275,69,0.16499089839099146,-0.09291334346966469,0.1312992319210984
22477347,1,Программист-стажер 1C,26,33,1,26,16,220,81,727,69,0.13688614810316854,-0.059658781149506256,0.07571856653371134
22547223,1,Программист 1С,26,26,1,26,18,145,129,339,69,0.13551777352781572,-0.09797011054527009,0.155274787261644
23344966,1,Инженер-программист 1С,6,5,1,48,18,99,606,687,127,0.1871251802589551,-0.12014586999426155,0.17301563004378887
22416924,1,Программист-разработчик 1С,6,33,1,26,16,18,77,727,126,0.12477445035554739,-0.05242665522779681,0.06766391817643828
23620712,1,Программист 1C,26,8,1,26,18,220,98,331,127,0.141528274634771,-0.0777332520529931,0.11538973496691647
22043551,1,Инженер-программист,6,5,1,48,18,99,227,1075,127,0.17669327626996262,-0.09116046526128853,0.12296198991940054
24301090,1,Программист 1C,6,5,1,48,25,131,388,1078,127,0.13206178769563207,-0.0870902562002695,0.13003461151103193
25144814,1,Программист 1C,26,33,1,26,18,220,92,1345,127,0.13089129860533666,-0.05755521616378866,0.0961355123127403
24163932,1,Программист 1С,26,33,9,26,18,109,208,685,127,0.17026539253210843,-0.09516283938998482,0.1368551757445525
24922690,1,Старший специалист по системе 1С,25,33,9,18,31,18,113,1548,127,0.1076531316697463,-0.029181925571597152,0.03919753894180203
27883737,1,"Инженер-программист группы разработки по направлению ""Управление Торговлей""",26,5,1,26,18,204,210,275,127,0.20609781552018241,-0.11842399438876794,0.1748822970061316
22601056,1,Программист 1C,26,8,1,48,18,99,324,1074,127,0.12065709606170513,-0.05983151006333775,0.08018078730755626
27884998,1,Программист 1С,26,8,9,26,18,108,104,693,127,0.20089826637745511,-0.10799538869358724,0.15657273128123042
24143132,1,Программист 1С (удаленная работа),6,5,9,26,18,121,113,779,127,0.17073424021777012,-0.07316110840496431,0.11389767742790895
23800000,1,Программист,26,8,1,26,18,108,104,693,127,0.1769799918853558,-0.09385249901278066,0.1367194878493578
20308171,1,Ведущий инженер-программист 1С,26,5,1,26,18,131,208,623,127,0.19593073854602408,-0.12973895917164913,0.19127583835238107
26213645,1,Программист 1C,26,33,1,26,18,79,98,1300,127,0.17852094954662837,-0.10485476245602235,0.15311089378557124
23816541,1,Программист 1С,6,5,1,48,25,99,323,686,127,0.19418067497355201,-0.09598914923801788,0.14962916793399894
24071588,1,Программист 1С,26,26,1,26,18,137,208,284,69,0.14968974075235522,-0.09473440681165507,0.1409563856342134
25493295,1,Ведущий программист 1C,26,26,1,26,18,137,103,865,69,0.17182596097661632,-0.08710828879507757,0.12185677503126081
27973812,1,Программист 1C,26,5,1,26,18,95,145,427,69,0.20557280370194167,-0.12678599810700622,0.17902885148099407
23214632,1,Программист 1С,26,26,1,26,18,137,114,606,69,0.11636478886101115,-0.057944697374186824,0.0783417992758144
21577325,1,Программист 1C,26,8,1,26,18,92,104,263,101,0.20467787283710037,-0.14775449308776936,0.2233811440657636
20725784,1,Программист 1с / Ведущий разработчик,26,26,1,26,18,204,84,590,101,0.1563343954971259,-0.06642942137629618,0.1062393332955435
